2762.0	2902.0	2874.0	2886.0	2902.0	2898.0	2866.0	2902.0	2902.0	2902.0	2870.0	2898.0	2894.0	2882.0	2886.0	2898.0	2902.0	2874.0	2894.0	2902.0
1120.0	1210.0	1200.0	1200.0	1210.0	1210.0	1190.0	1200.0	1200.0	1210.0	1190.0	1200.0	1210.0	1200.0	1190.0	1200.0	1210.0	1200.0	1200.0	1210.0
1120.0	1210.0	1200.0	1200.0	1210.0	1210.0	1190.0	1200.0	1200.0	1210.0	1190.0	1200.0	1210.0	1200.0	1190.0	1200.0	1210.0	1200.0	1200.0	1210.0
0.6743904347277394	0.6688281791678999	0.6685475731504675	0.66938430296771	0.6688281791678999	0.6685510407664399	0.6696679621234513	0.670492392560253	0.670492392560253	0.6688281791678999	0.669947568589695	0.6702161744111855	0.6682733667900576	0.6691059349456551	0.6710605534325161	0.6702161744111855	0.6688281791678999	0.6685475731504675	0.6699394211348061	0.6688281791678999
0.015548525394644741	0.015420283848842592	0.015413814288239026	0.015433105657365729	0.015420283848842592	0.015413894236459271	0.015439645610128028	0.015458653408760141	0.015458653408760141	0.015420283848842592	0.015446092125406161	0.015452285013415138	0.015407492276035622	0.015426687695251948	0.015471752740090657	0.015452285013415138	0.015420283848842592	0.015413814288239026	0.015445904280349768	0.015420283848842592
0.015548525394644741	0.015420283848842592	0.015413814288239026	0.015433105657365729	0.015420283848842592	0.015413894236459271	0.015439645610128028	0.015458653408760141	0.015458653408760141	0.015420283848842592	0.015446092125406161	0.015452285013415138	0.015407492276035622	0.015426687695251948	0.015471752740090657	0.015452285013415138	0.015420283848842592	0.015413814288239026	0.015445904280349768	0.015420283848842592
0.014011061583395388	0.014287880739030213	0.014301845778927434	0.014260203887609835	0.014287880739030213	0.014301673204597604	0.014246086900870257	0.014205057118088818	0.014205057118088818	0.014287880739030213	0.014232171606065309	0.014218803785061102	0.014315492324351625	0.014274057548232213	0.014176781212526295	0.014218803785061102	0.014287880739030213	0.014301845778927434	0.014232577083943593	0.014287880739030213
0.28022123166790763	0.2857576147806042	0.2860369155785486	0.28520407775219664	0.2857576147806042	0.28603346409195196	0.28492173801740506	0.2841011423617763	0.2841011423617763	0.2857576147806042	0.2846434321213061	0.284376075701222	0.2863098464870324	0.28548115096464416	0.2835356242505258	0.284376075701222	0.2857576147806042	0.2860369155785486	0.28465154167887174	0.2857576147806042
0.00014011061583395389	0.00014287880739030211	0.00014301845778927434	0.00014260203887609836	0.00014287880739030211	0.00014301673204597604	0.00014246086900870258	0.0001420505711808882	0.0001420505711808882	0.00014287880739030211	0.0001423217160606531	0.00014218803785061103	0.00014315492324351624	0.00014274057548232212	0.00014176781212526295	0.00014218803785061103	0.00014287880739030211	0.00014301845778927434	0.00014232577083943593	0.00014287880739030211
0.00014011061583395389	0.00014287880739030211	0.00014301845778927434	0.00014260203887609836	0.00014287880739030211	0.00014301673204597604	0.00014246086900870258	0.0001420505711808882	0.0001420505711808882	0.00014287880739030211	0.0001423217160606531	0.00014218803785061103	0.00014315492324351624	0.00014274057548232212	0.00014176781212526295	0.00014218803785061103	0.00014287880739030211	0.00014301845778927434	0.00014232577083943593	0.00014287880739030211
